Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
,ORD-2025-0239,Real State,"Inversiones Aventura 20A, S.A.",Apartamento 20a,2025-02-01 00:00:00,Se debe realizar alineado puertas del mueble de la cocina. ,Febrero 2025,Baja,Modulares,Correctivo,Facility,2025-03-03 00:00:00,19/2/2025,2025-02-19 00:00:00,Febrero 2025,A Tiempo,18,207,2150-09-30 00:00:00,Finalizado,Proovedor,,,,-
,ORD-2025-0249,Real State,Marina View Consortium Inc.,Oficina 22-E,2025-02-03 00:00:00,Se debe cambiar tomacorriente de piso en el área de la oficinas interna.,Febrero 2025,Baja,Electricidad,Correctivo,Cliente,2025-03-05 00:00:00,,,,En Espera,En Espera de Informacion,205,2150-10-02 00:00:00,Sin realizar,,,,,-
,ORD-2025-0251,Real State,Marina View Consortium Inc.,Oficina 22-E,2025-02-03 00:00:00,Cliente reporta que no tenia luz en una de las oficinas internas.,Febrero 2025,Media,Electricidad,Correctivo,Cliente,2025-02-18 00:00:00,2025-03-02 00:00:00,2025-02-03 00:00:00,Febrero 2025,A Tiempo,0,205,2150-10-02 00:00:00,Finalizado,,,,,-
,ORD-2025-0254,Real State,Marina View Consortium Inc.,Oficina 22-C,2025-02-04 00:00:00,Cliente solicita apoyo para realizar perforación en el mueble de la impresora,Febrero 2025,Baja,Otros,Apoyo,Cliente,2025-03-06 00:00:00,2025-05-22 00:00:00,2025-05-22 00:00:00,Mayo 2025,Atrasado,107,204,2150-10-03 00:00:00,Finalizado,,8,,,-
,ORD-2025-0250,Real State,Marina View Consortium Inc.,Oficina 22-A,2025-02-04 00:00:00,Cliente reporta puerta caída en el baño.,Febrero 2025,Media,Puertas,Correctivo,Cliente,2025-02-19 00:00:00,2025-02-05 00:00:00,2025-02-05 00:00:00,Febrero 2025,A Tiempo,1,204,2150-10-03 00:00:00,Finalizado,,,,,-
,ORD-2025-0262,Real State,"Productos Premium, S.A. ",Oficina 22-C,2025-02-04 00:00:00,"Cliente reporta problemas con el internet, dice que se cae constantemente la conexión.",Febrero 2025,Media,Otros,Apoyo,Cliente,2025-02-19 00:00:00,2025-06-02 00:00:00,2025-02-06 00:00:00,Febrero 2025,A Tiempo,2,204,2150-10-03 00:00:00,Finalizado,,,,,-
,ORD-2025-0727,Aeropuerto,Fresh And To Go,Tienda,2025-02-07 00:00:00,Limpiesa de mueble de exhibicion de productos ,Julio 2025,Media,Limpieza,Correctivo,Facility,2025-02-22 00:00:00,2025-02-07 00:00:00,2025-02-07 00:00:00,Julio 2025,A Tiempo,0,201,2150-10-06 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0263,Real State,"Productos Premium, S.A. ",Oficina 22-C,2025-02-07 00:00:00,Se debe realizar reparacion de fuga en el sistema de aires acondicionados,Febrero 2025,Baja,Aire acondicionado,Correctivo,Proveedor,2025-03-09 00:00:00,,,,En Espera,En Espera de Informacion,201,2150-10-06 00:00:00,Sin realizar,,,,,-
,ORD-2025-0236,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-02-14 00:00:00,Tapa de llaves de paso en el anden dañada. ,Febrero 2025,Baja,Herreria,Correctivo,Facility,2025-03-16 00:00:00,2025-04-09 00:00:00,2025-04-11 00:00:00,Abril 2025,Atrasado,56,194,2150-10-13 00:00:00,Finalizado,Facility,25,,,-
,ORD-2025-0252,Real State,Marina View Consortium Inc.,Oficina 22-C,2025-02-14 00:00:00,Cliente reporta falta de suministro de aire en la sala de reuniones.,Febrero 2025,Media,Aire acondicionado,Correctivo,Cliente,2025-03-01 00:00:00,2025-03-07 00:00:00,2025-03-07 00:00:00,Marzo 2025,Atrasado,21,194,2150-10-13 00:00:00,Finalizado,Proovedor,,,,-
,ORD-2025-0264,Real State,"Royal Plaza Corp, S.A.",Area Comun,2025-02-14 00:00:00,Se debe reparar lampara que se encuentra desprendida.  (pared posterior donde esta el mural),Febrero 2025,Baja,Iluminacion,Correctivo,Facility,2025-03-16 00:00:00,2025-04-08 00:00:00,2025-04-08 00:00:00,Abril 2025,Atrasado,53,194,2150-10-13 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0260,Real State,"Plaza Pacifica Top, S.A.",Local 5,2025-02-17 00:00:00,Cliente nos reporta emergencia por falta de electricidad. ,Febrero 2025,Emergencia,Electricidad,Correctivo,Cliente,2025-02-18 00:00:00,17/2/2025,2025-02-19 00:00:00,Febrero 2025,Atrasado,2,191,2150-10-16 00:00:00,Finalizado,,,,,-
,ORD-2025-0243,Real State,"Inversiones Aventura 20A, S.A.",Apartamento 20a,2025-02-18 00:00:00,Se debe realizar mantenimiento de las estaciones de lavado,Febrero 2025,Baja,Otros,Correctivo,Facility,2025-03-20 00:00:00,2025-02-26 00:00:00,2025-02-26 00:00:00,Febrero 2025,A Tiempo,8,190,2150-10-17 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0244,Real State,"Inversiones Aventura 20A, S.A.",Apartamento 20a,2025-02-18 00:00:00, Se debe reparar la puerta caída en el área de la cocina. ,Febrero 2025,Baja,Puertas,Correctivo,Facility,2025-03-20 00:00:00,19/2/2025,2025-02-19 00:00:00,Febrero 2025,A Tiempo,1,190,2150-10-17 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0245,Real State,"Inversiones Aventura 20A, S.A.",Apartamento 20a,2025-02-18 00:00:00,Se debe realizar limpieza de las cabezas de duchas en los baños. ,Febrero 2025,Baja,Plomeria ,Correctivo,Facility,2025-03-20 00:00:00,2025-02-18 00:00:00,2025-02-18 00:00:00,Febrero 2025,A Tiempo,0,190,2150-10-17 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0246,Real State,"Inversiones Aventura 20A, S.A.",Apartamento 20a,2025-02-18 00:00:00,Se debe colocar filtro a la nevera. ,Febrero 2025,Baja,Otros,Correctivo,Facility,2025-03-20 00:00:00,2025-07-03 00:00:00,2025-07-03 00:00:00,Julio 2025,Atrasado,135,190,2150-10-17 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0259,Mercado Local,Miniso Westland,Bodega ,2025-02-18 00:00:00,Colocación de tapas eléctricas y retiro de cobertores de detectores de humo. ,Febrero 2025,Baja,Electricidad,Correctivo,Cliente,2025-03-20 00:00:00,2025-03-11 00:00:00,2025-03-11 00:00:00,Marzo 2025,A Tiempo,21,190,2150-10-17 00:00:00,Finalizado,,250,,,-
,ORD-2025-0261,Real State,"Plaza Pacifica Top, S.A.",Local 5,2025-02-19 00:00:00,Se debe realizar reemplazo del cableado electrico el cual esta roto. ,Febrero 2025,Baja,Electricidad,Proyectos especiales,Facility,2025-03-21 00:00:00,2025-03-05 00:00:00,2025-03-05 00:00:00,,A Tiempo,14,189,2150-10-18 00:00:00,Finalizado,,,,,-
,ORD-2025-0265,Real State,"Royal Plaza Corp, S.A.",Local 3,2025-02-19 00:00:00,Cliente reporta filtraciones que afectan por goteras en la parte interna del local. ,Febrero 2025,Media,Filtración/Goteras,Correctivo,Cliente,2025-03-06 00:00:00,2025-02-24 00:00:00,2025-02-24 00:00:00,Febrero 2025,A Tiempo,5,189,2150-10-18 00:00:00,Finalizado,,,,,-
,ORD-2025-0247,Real State,"Inversiones Aventura 20A, S.A.",Apartamento 20a,2025-02-20 00:00:00,Comercial solicita apoyo con armado y colocación de muebles nuevos.,Febrero 2025,Baja,Otros,Apoyo,Comercial,2025-03-22 00:00:00,2025-03-05 00:00:00,2025-03-05 00:00:00,Marzo 2025,A Tiempo,13,188,2150-10-19 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0253,Real State,Marina View Consortium Inc.,Oficina 22-C,2025-02-21 00:00:00,Cliente reporta hueco en el piso técnico de la oficina interna.,Febrero 2025,Alta,Pisos,Correctivo,Cliente,2025-02-26 00:00:00,21/2/2025,2025-02-21 00:00:00,Febrero 2025,A Tiempo,0,187,2150-10-20 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0237,Real State,"Dekel Casa Malecón, S.A.",Local,2025-02-24 00:00:00,Se observa partes de la puerta de madera principal en mal estado.,Febrero 2025,Baja,Puertas,Correctivo,Facility,2025-03-26 00:00:00,2025-05-10 00:00:00,2025-05-29 00:00:00,Mayo 2025,Atrasado,94,184,2150-10-23 00:00:00,Finalizado,Facility,,"/4 de plastobomn lija de madera 2 pliego 60 y 80  
1/16 de base selladora para plástobom   y 1/4 de barniz color natural  ",,-
,ORD-2025-0255,Real State,"Master Retail, S.A. ",Interno,2025-02-24 00:00:00,Cotización e instalación de  de letreros en los estacionamientos privados. ,Febrero 2025,Baja,Letreros/Anuncios,Apoyo,Master Retail,2025-03-26 00:00:00,2025-04-15 00:00:00,2025-04-15 00:00:00,Abril 2025,Atrasado,50,184,2150-10-23 00:00:00,Finalizado,a,9.5,"Lo manejo rH y pago directo, solo htac",,-
,ORD-2025-0258,Mercado Local,Miniso Multiplaza,Tienda,2025-02-24 00:00:00,Reparación y pintura del cielo razo en entrada lateral,Febrero 2025,Baja,Cielo raso,Correctivo,Master Retail,2025-03-26 00:00:00,2025-02-25 00:00:00,2025-02-26 00:00:00,Febrero 2025,A Tiempo,2,184,2150-10-23 00:00:00,Finalizado,,0,,,-
,ORD-2025-0269,Real State,"Yafe Casco Viejo, S.A.",Area Comun,2025-02-24 00:00:00,No funciona la palanca de la cadena del baño,Febrero 2025,Baja,Plomeria ,Correctivo,Facility,2025-03-26 00:00:00,2025-04-10 00:00:00,2025-04-10 00:00:00,Abril 2025,Atrasado,45,184,2150-10-23 00:00:00,Finalizado,,10.68,,,-
,ORD-2025-0235,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-02-25 00:00:00,Colocar caja de seguridad para llaves. ,Febrero 2025,Baja,Cerrajeria ,Correctivo,Facility,2025-03-27 00:00:00,2025-06-12 00:00:00,2025-06-12 00:00:00,Junio 2025,Atrasado,107,183,2150-10-24 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0256,Aeropuerto,Melissa Sur,Tienda,2025-02-26 00:00:00,Remplazo de luminarias quemadas en mueble de mostrador de zapatos.,Febrero 2025,Baja,Iluminacion,Correctivo,Master Retail,2025-03-28 00:00:00,,,Febrero 2025,En Espera,En Espera de Informacion,182,2150-10-25 00:00:00,Sin realizar,Facility,21.59,1 lampara de demostrador ,https://www.amazon.com/gp/product/B0C3PZK5NG?redirect=true&smid=undefined&th=1,-
,ORD-2025-0257,Aeropuerto,Miniso 38,Tienda,2025-02-26 00:00:00,Reparación de puerta caida del mueble del area de caja,Febrero 2025,Baja,Puertas,Correctivo,Master Retail,2025-03-28 00:00:00,2025-04-08 00:00:00,2025-04-08 00:00:00,Abril 2025,Atrasado,41,182,2150-10-25 00:00:00,Finalizado,Facility,12,no se requiere material,,-
,ORD-2025-0266,Real State,"Royal Plaza Corp, S.A.",Area Comun,2025-02-26 00:00:00,"Se debe pintar pin que esta sobresaliente de la base de la cerca verde, deja mala apariencia. ",Febrero 2025,Baja,Pintura,Correctivo,Facility,2025-03-28 00:00:00,2025-05-30 00:00:00,2025-05-30 00:00:00,Mayo 2025,Atrasado,93,182,2150-10-25 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0267,Aeropuerto,Sugar Fly Capilla,Tienda ,2025-02-26 00:00:00,Remplazo de lamparas ojo de guey quemadas,Febrero 2025,Baja,Iluminacion,Correctivo,Master Retail,2025-03-28 00:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,Marzo 2025,A Tiempo,22,182,2150-10-25 00:00:00,Finalizado,Facility,44.57,,,-
,ORD-2025-0268,Aeropuerto,Sugar Fly Muelle Norte,Tienda ,2025-02-26 00:00:00,Remplazo de lamparas spot quemadas,Febrero 2025,Baja,Iluminacion,Correctivo,Master Retail,2025-03-28 00:00:00,2025-03-20 00:00:00,2025-03-20 00:00:00,Marzo 2025,A Tiempo,22,182,2150-10-25 00:00:00,Finalizado,Facility,101.66,,,-
,ORD-2025-0272,Real State,"Yafe Casco Viejo, S.A.",Area Comun,2025-02-26 00:00:00,"Se observa zonas de la pintura afectada, debajo del alero de la propiedad. ",Febrero 2025,Baja,Pintura,Correctivo,Facility,2025-03-28 00:00:00,,,,En Espera,En Espera de Informacion,182,2150-10-25 00:00:00,Sin realizar,,,,,-
,ORD-2025-0271,Real State,"Yafe Casco Viejo, S.A.",Area Comun,2025-02-27 00:00:00,Adecuar tuberia de agua potable para evitar que se rompra e inunde el restaurante.  Ver como se hace con el tapón,Febrero 2025,Media,Plomeria ,Correctivo,Facility,2025-03-14 00:00:00,2025-04-23 00:00:00,2025-04-24 00:00:00,Abril 2025,Atrasado,56,181,2150-10-26 00:00:00,Finalizado,Facility,67.24,,,-
,ORD-2025-0270,Real State,"Yafe Casco Viejo, S.A.",Area Comun,2025-02-27 00:00:00,Se reporta liqueo de agua en el panel eléctrico. ,Febrero 2025,Emergencia,Plomeria ,Correctivo,Cliente,2025-02-28 00:00:00,2025-02-28 00:00:00,2025-02-28 00:00:00,Febrero 2025,A Tiempo,1,181,2150-10-26 00:00:00,Finalizado,,,,,-
,ORD-2025-0284,Real State,"Inmobiliaria Cuca, S.A.",Local,2025-03-01 00:00:00,Cliente se queja por filtraciones en el cielo raso. ,Marzo 2025,Media,Goteras/Filtracion,Proyectos especiales,Cliente,2025-03-16 00:00:00,2025-03-25 00:00:00,2025-05-17 00:00:00,Mayo 2025,Atrasado,77,179,2150-10-28 00:00:00,Finalizado,,,,,-
,ORD-2025-0281,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-03-06 00:00:00,Bodega completa sin electricidad. ,Marzo 2025,Emergencia,Electricidad,Correctivo,Comercial,2025-03-07 00:00:00,2025-03-06 00:00:00,2025-03-06 00:00:00,Marzo 2025,A Tiempo,0,174,2150-11-02 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0285,Real State,"Juwow, S.A.",Oficina Gerencial ,2025-03-06 00:00:00,Reporte por manguera de abasto liqueando fuerte cantidad de agua.  ,Marzo 2025,Alta,Plomeria ,Correctivo,Cliente,2025-03-11 00:00:00,2025-03-06 00:00:00,2025-03-07 00:00:00,Marzo 2025,A Tiempo,1,174,2150-11-02 00:00:00,Finalizado,Facility,,Abel debe buscar proovedor,,-
,ORD-2025-0291,Aeropuerto,Miniso 38,Tienda,2025-03-06 00:00:00,Retoque de pintura en las paredes del local.,Marzo 2025,Baja,Pintura,Correctivo,Master Retail,2025-04-05 00:00:00,,,,En Espera,En Espera de Informacion,174,2150-11-02 00:00:00,Sin realizar,Facility,85.58,,https://drive.google.com/file/d/171bqw4Rt68ykOzIFlxCcSmRx9L3u8vxU/view?usp=drive_link,-
,ORD-2025-0298,Real State,"Re Master Holdings, Corp.",Deposito,2025-03-06 00:00:00,Se solicita inspeccion y instalacion de armarapido,Marzo 2025,Baja,Modulares,Apoyo,Master Retail,2025-04-05 00:00:00,2025-04-01 00:00:00,2025-04-05 00:00:00,Abril 2025,A Tiempo,30,174,2150-11-02 00:00:00,Finalizado,Facility,,Abel debe buscar proovedor,,-
,ORD-2025-0728,Aeropuerto,Fresh And To Go,Tienda,2025-03-07 00:00:00,Limpieza de nevera de productos frios ,Julio 2025,Media,Limpieza,Correctivo,Facility,2025-03-22 00:00:00,2025-03-07 00:00:00,2025-03-07 00:00:00,Julio 2025,A Tiempo,0,173,2150-11-03 00:00:00,Finalizado,Facility,NRM,NRM; ,,-
,ORD-2025-0305,Real State,"Tower Consortium, S.A. ",Oficina - 32B,2025-03-11 00:00:00,Cliente reporta emergencia de filtraciones de agua en el cuarto electrico. ,Marzo 2025,Emergencia,Goteras/Filtracion,Correctivo,Cliente,2025-03-12 00:00:00,2025-03-11 00:00:00,2025-03-11 00:00:00,Marzo 2025,A Tiempo,0,169,2150-11-07 00:00:00,Finalizado,,,cotizar 2 juegos de riel de 30 cm,,-
,ORD-2025-0306,Real State,"Tower Consortium, S.A. ",Oficina - 32B,2025-03-11 00:00:00,Se recibio un reporte sobre una filtracion fuerte en elbaño interno de la oficina.,Marzo 2025,Emergencia,Goteras/Filtracion,Correctivo,Cliente,2025-03-12 00:00:00,2025-03-11 00:00:00,2025-03-11 00:00:00,Marzo 2025,A Tiempo,0,169,2150-11-07 00:00:00,Finalizado,,,se esta esperando respuesta de gerencia de aeropuerto,,-
,ORD-2025-0289,Real State,Marina View Consortium Inc.,Oficina - 22C,2025-03-12 00:00:00,Solicitud de añadir mas iluminacion en la oficina gerencial. ,Marzo 2025,Media,Iluminacion,Adecuación,Cliente,2025-03-27 00:00:00,2025-03-25 00:00:00,2025-03-25 00:00:00,Marzo 2025,A Tiempo,13,168,2150-11-08 00:00:00,Finalizado,,,cotizar,,-
,ORD-2025-0297,Real State,"Plaza Pacifica Top, S.A.",Area Comun,2025-03-12 00:00:00,Administracion solicita el sellado de hueco de las mangas de aire acondicionado en el area comun. ,Marzo 2025,Baja,Otros,Correctivo,Cliente,2025-04-11 00:00:00,2025-05-30 00:00:00,2025-05-30 00:00:00,Mayo 2025,Atrasado,79,168,2150-11-08 00:00:00,Finalizado,, ,cotizar,,-
,ORD-2025-0292,Mercado Local,Miniso Altaplaza,Tienda,2025-03-13 00:00:00,"Retiro de papel vinil, reparación del gypsun y pintura de las áreas afectadas",Marzo 2025,Baja,Pintura,Correctivo,Master Retail,2025-04-12 00:00:00,2025-03-21 00:00:00,2025-04-09 00:00:00,Abril 2025,A Tiempo,27,167,2150-11-09 00:00:00,Finalizado,Facility,151.86,Ajuste ,,-
,ORD-2025-0293,Mercado Local,Miniso Metromall,Tienda,2025-03-13 00:00:00,"Retiro de papel vinil, reparación del gypsun y pintura de las áreas afectadas",Marzo 2025,Baja,Pintura,Correctivo,Master Retail,2025-04-12 00:00:00,2025-03-14 00:00:00,2025-04-09 00:00:00,Abril 2025,A Tiempo,27,167,2150-11-09 00:00:00,Finalizado,,NRM,no requiere material,,-
,ORD-2025-0294,Mercado Local,Miniso Metromall,Tienda,2025-03-13 00:00:00,Realizar retoques de pintura en paredes rosadas y blancas de las tiendas. ,Marzo 2025,Baja,Pintura,Correctivo,Master Retail,2025-04-12 00:00:00,2025-03-22 00:00:00,2025-03-22 00:00:00,Marzo 2025,A Tiempo,9,167,2150-11-09 00:00:00,Finalizado,,NRM,"2 galones de rozado, 1 tanque de 4 galones blanco, 1 bandeja para pintar,1 brocha de 3 pulgadas,1  maquina para pintar ,1 cubierta de 9 pulgadas",,-
,ORD-2025-0295,Mercado Local,Miniso Multiplaza,Tienda,2025-03-13 00:00:00,"Se solicita extraer papel de paredes, pastear y pintar el area afectada en la tienda. ",Marzo 2025,Baja,Pintura,Correctivo,Master Retail,2025-04-12 00:00:00,2025-03-23 00:00:00,2025-03-23 00:00:00,Marzo 2025,A Tiempo,10,167,2150-11-09 00:00:00,Finalizado,,0,Proyecto manejado por erick,,-
,ORD-2025-0286,Real State,Marina View Consortium Inc.,Oficina 22-E,2025-03-17 00:00:00,Puerta de la sala de juntas caida.,Marzo 2025,Baja,Puertas,Correctivo,Facility,2025-04-16 00:00:00,2025-04-04 00:00:00,2025-04-04 00:00:00,Abril 2025,A Tiempo,18,163,2150-11-13 00:00:00,Finalizado,,NRM,cotizar,,-
,ORD-2025-0279,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-03-18 00:00:00,Se debe reparar angulo del borde de anden.,Marzo 2025,Baja,Herreria,Correctivo,Cliente,2025-04-17 00:00:00,2025-06-03 00:00:00,2025-06-03 00:00:00,Junio 2025,Atrasado,77,162,2150-11-14 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0280,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-03-18 00:00:00,Se implementaran 4 topes en el area de descarga como prueba. ,Marzo 2025,Baja,Otros,Adecuación,Facility,2025-04-17 00:00:00,2025-04-08 00:00:00,2025-04-08 00:00:00,Abril 2025,A Tiempo,21,162,2150-11-14 00:00:00,Finalizado,Facility,142.47,,,-
,ORD-2025-0299,Real State,"Royal Plaza Corp, S.A.",Area Comun,2025-03-18 00:00:00,Limpieza de panel del letrero de starbucks. (sobre la losa del local 1 y 2),Marzo 2025,Baja,Limpieza,Correctivo,Facility,2025-04-17 00:00:00,2025-04-07 00:00:00,2025-04-07 00:00:00,Abril 2025,A Tiempo,20,162,2150-11-14 00:00:00,Finalizado,,,ajuste o cambio de tornillo de brazo hidraulico de puerta de tras tienda,,-
,ORD-2025-0304,Real State,"Tower Consortium, S.A. ",Oficina 32-B,2025-03-20 00:00:00,Se debe realizar encendido del motor apagado por el cliente,Marzo 2025,Media,Aire Acondicionado,Adecuación,Comercial,2025-04-04 00:00:00,2024-04-01 00:00:00,2024-04-28 00:00:00,,A Tiempo,-326,160,2150-11-16 00:00:00,Finalizado,,,contactar al proovedor ,,-
,ORD-2025-0287,Real State,Marina View Consortium Inc.,Oficina 22-E,2025-03-21 00:00:00,Cliente reporta problemas en el lavamanos del baño el cual se encuentra obstruido. ,Marzo 2025,Media,Plomeria ,Correctivo,Cliente,2025-04-05 00:00:00,2025-03-26 00:00:00,2025-03-26 00:00:00,Marzo 2025,A Tiempo,5,159,2150-11-17 00:00:00,Finalizado,,,cotizar la escotilla,,-
,ORD-2025-0290,Real State,Marina View Consortium Inc.,Oficina 22-E,2025-03-21 00:00:00,"Cliente reporta problemas de cerrado en la puerta, esta no llega hasta el iman por lo cual no cierra de manera adecuada.",Marzo 2025,Media,Puertas,Correctivo,Cliente,2025-04-05 00:00:00,2025-03-21 00:00:00,2025-03-21 00:00:00,Marzo 2025,A Tiempo,0,159,2150-11-17 00:00:00,Finalizado,,,1 tirados de puerta,,-
,ORD-2025-0300,Real State,"Royal Plaza Corp, S.A.",Area Comun,2025-03-24 00:00:00,Se reporta pluma de agua potable que se encuentra en el mural dañada liqueando agua,Marzo 2025,Baja,Plomeria ,Correctivo,Facility,2025-04-23 00:00:00,2025-04-08 00:00:00,2025-04-09 00:00:00,Abril 2025,A Tiempo,16,156,2150-11-20 00:00:00,Finalizado,,10,cotizar los rieles,,-
,ORD-2025-0296,Mercado Local,Miniso Multiplaza,Tienda,2025-03-25 00:00:00,Se debe realizar la reparacion de las 2 cerraduras del control de acceso a la tieda. ,Marzo 2025,Baja,Cerrajeria ,Correctivo,Master Retail,2025-04-24 00:00:00,2025-04-28 00:00:00,2025-04-28 00:00:00,Abril 2025,Atrasado,34,155,2150-11-21 00:00:00,Finalizado,,20.22,soolicitar el codigo de colores de la tienda ,,-
,ORD-2025-0282,Real State,"Inmobiliaria Cuca, S.A.",Local ,2025-03-27 00:00:00,Se debe realizar el pintado de la columna chocolate la que fue dañada por las filtraciones. ,Marzo 2025,Baja,Pintura,Correctivo,Facility,2025-04-26 00:00:00,2025-04-07 00:00:00,2025-04-07 00:00:00,Abril 2025,A Tiempo,11,153,2150-11-23 00:00:00,Finalizado,,22,solicitar el codigo de color,,-
,ORD-2025-0301,Real State,"Royal Plaza Corp, S.A.",Area Comun,2025-03-27 00:00:00,pintar brazos de soporte de las lamparas del monolito con pintura anticorrosiba  gris (letrero de afuera) ,Marzo 2025,Baja,Pintura,Correctivo,Facility,2025-04-26 00:00:00,2025-04-09 00:00:00,2025-04-09 00:00:00,Abril 2025,A Tiempo,13,153,2150-11-23 00:00:00,Finalizado,,No se gasto,cotizar las  luces ,,-
,ORD-2025-0283,Real State,"Inmobiliaria Cuca, S.A.",Apartamento ,2025-03-28 00:00:00,Se debe realizar reparacion de lampara que no enciende. ,Marzo 2025,Baja,Iluminacion,Correctivo,Facility,2025-04-27 00:00:00,2025-04-03 00:00:00,2025-04-03 00:00:00,Abril 2025,A Tiempo,6,152,2150-11-24 00:00:00,Finalizado,,No se gasto,,,-
,ORD-2025-0288,Real State,Marina View Consortium Inc.,Oficina 22-C ,2025-03-31 00:00:00,Proveedor del cliente comenta que 1 compresor del aire acondicionado esta dañado.,Marzo 2025,Media,Aire Acondicionado,Correctivo,Cliente,2025-04-15 00:00:00,2025-04-06 00:00:00,2025-04-06 00:00:00,Abril 2025,A Tiempo,6,149,2150-11-27 00:00:00,Finalizado,,No se gasto,,,-
